page_id,cluster_id,cutoff_week,content_age_days,word_count,internal_inlinks,serp_feature_count,current_avg_position,current_impressions,current_clicks,current_ctr,avg_dwell_sec,estimated_bounce_rate,click_velocity_2w,click_trend_4w,pos_velocity_4w,ctr_ratio_to_expected,past_4w_impressions_mean,past_4w_position_std,future_click_drop_ratio,target_opportunity_decay
anon_page_0071,cluster_23,8,614,1874,9,0,2.88,11827,693,0.0586,113,0.723,-0.09055118110236221,-0.19042056074766356,0.3999999999999999,0.48002071102247484,12262.5,0.15256146302392354,0.2568514977692798,1
anon_page_0071,cluster_23,9,621,1874,9,0,3.01,11642,642,0.0551,126,0.598,-0.0735930735930736,-0.22370012091898428,0.2899999999999996,0.46861033806628943,12135.5,0.10497023387608495,0.2441860465116279,1
anon_page_0071,cluster_23,10,628,1874,9,3,3.15,11587,601,0.0519,146,0.71,-0.06386292834890965,-0.21128608923884515,0.33000000000000007,0.45878591237435995,11853.5,0.12698425099200294,0.22609340252038548,1
anon_page_0071,cluster_23,11,635,1874,9,0,3.2,10937,537,0.0491,138,0.541,-0.1064891846921797,-0.22510822510822512,0.3200000000000003,0.4398835476546463,11498.25,0.12509996003196813,0.19126566922765872,0
anon_page_0072,cluster_00,4,414,1081,11,0,6.09,1139,98,0.086,116,0.715,-0.13274336283185842,-0.057692307692307696,1.5899999999999999,1.3313795909612327,1112.75,0.6244397488949595,0.2966507177033493,1
anon_page_0072,cluster_00,5,421,1081,11,3,6.27,980,78,0.0796,107,0.816,-0.20408163265306123,-0.24271844660194175,1.2299999999999995,1.2631915816627486,1102.25,0.4697539249436878,0.288265306122449,1
anon_page_0072,cluster_00,6,428,1081,11,3,6.96,1111,85,0.0765,88,0.587,0.08974358974358974,-0.24778761061946902,1.17,1.3266551097819634,1113.5,0.42973102052330364,0.32620320855614976,1
anon_page_0072,cluster_00,7,435,1081,11,1,7.21,997,70,0.0702,114,0.662,-0.17647058823529413,-0.2857142857142857,1.12,1.2544715961251922,1056.75,0.46542319452300623,0.2688821752265861,1
anon_page_0072,cluster_00,8,442,1081,11,1,7.57,940,61,0.0649,137,0.748,-0.12857142857142856,-0.21794871794871795,1.3000000000000007,1.208801359186852,1007.0,0.4752565096871375,0.25510204081632654,1
anon_page_0072,cluster_00,9,449,1081,11,1,8.16,1011,63,0.0623,127,0.591,0.03278688524590164,-0.25882352941176473,1.2000000000000002,1.2368112498798245,1014.75,0.45102660675396977,0.23297491039426524,1
anon_page_0072,cluster_00,10,456,1081,11,2,8.59,999,58,0.0581,78,0.652,-0.07936507936507936,-0.17142857142857143,1.38,1.2048946247739334,986.75,0.5309131284871377,0.19047619047619047,0
anon_page_0072,cluster_00,11,463,1081,11,0,9.22,1088,60,0.0551,149,0.632,0.034482758620689655,-0.01639344262295082,1.6500000000000004,1.2135331013960002,1009.5,0.602930344235551,0.2190082644628099,1
anon_page_0073,cluster_01,4,508,1367,15,1,5.79,3059,281,0.0919,144,0.607,0.029304029304029304,-0.09061488673139159,1.54,1.3629221065553172,2834.25,0.5907357700359782,0.21061946902654868,1
anon_page_0073,cluster_01,5,515,1367,15,2,6.11,2860,246,0.086,100,0.778,-0.12455516014234876,-0.07865168539325842,1.5500000000000007,1.3350951714718833,2841.5,0.5946585154523564,0.246485473289597,1
anon_page_0073,cluster_01,6,522,1367,15,1,6.66,2993,245,0.0819,156,0.644,-0.0040650406504065045,-0.10256410256410256,1.4900000000000002,1.3680933813237983,2936.0,0.5390906695538331,0.3674641148325359,1
anon_page_0073,cluster_01,7,529,1367,15,0,6.94,2736,208,0.076,137,0.719,-0.1510204081632653,-0.2597864768683274,1.1500000000000004,1.314764252603223,2912.0,0.4508048358214451,0.41122448979591836,1
anon_page_0073,cluster_01,8,536,1367,15,1,7.37,2697,193,0.0716,111,0.612,-0.07211538461538461,-0.21544715447154472,1.2599999999999998,1.3035843329081518,2821.5,0.45732920309116487,0.3721973094170404,1
anon_page_0073,cluster_01,9,543,1367,15,2,7.63,2409,158,0.0656,94,0.794,-0.18134715025906736,-0.3551020408163265,0.9699999999999998,1.2300660778809047,2708.75,0.3751666296460813,0.32213930348258707,1
anon_page_0073,cluster_01,10,550,1367,15,2,7.62,1754,102,0.0582,50,0.582,-0.35443037974683544,-0.5096153846153846,0.6799999999999997,1.0900927608582922,2399.0,0.27991070004556795,0.10741301059001512,0
anon_page_0073,cluster_01,11,557,1367,15,1,8.4,2202,124,0.0563,94,0.561,0.21568627450980393,-0.35751295336787564,1.0300000000000002,1.1455776532703528,2265.5,0.3866846260197062,0.060658578856152515,0
anon_page_0074,cluster_02,4,248,990,10,3,6.4,11865,824,0.0694,192,0.448,-0.056128293241695305,-0.28347826086956524,1.1300000000000008,1.1207047008885473,12066.0,0.45036096633700423,0.2876602564102564,1
anon_page_0074,cluster_02,5,255,990,10,0,6.86,11848,768,0.0648,80,0.707,-0.06796116504854369,-0.14381270903010032,1.4700000000000006,1.110016027244657,11695.5,0.5470089121760269,0.2555026769779893,1
anon_page_0074,cluster_02,6,262,990,10,1,7.22,11275,673,0.0597,87,0.902,-0.12369791666666667,-0.2290950744558992,1.2999999999999998,1.0680945383891458,11683.5,0.48846698967279245,0.30050987890376035,1
anon_page_0074,cluster_02,7,269,990,10,1,7.47,10054,542,0.0539,136,0.635,-0.19465081723625557,-0.3422330097087379,1.0699999999999994,0.9926360006275338,11260.5,0.4025776322648835,0.2386889918061988,1
anon_page_0074,cluster_02,8,276,990,10,1,8.41,12872,684,0.0531,135,0.771,0.26199261992619927,-0.109375,1.5499999999999998,1.0815581214450842,11512.25,0.5737159575957427,0.3194600674915636,1
anon_page_0074,cluster_02,9,283,990,10,0,8.79,12431,604,0.0486,108,0.945,-0.11695906432748537,-0.1025260029717682,1.5699999999999994,1.027792770086353,11658.0,0.6477798622989138,0.3427886536156612,1
anon_page_0074,cluster_02,10,290,990,10,1,8.68,9068,365,0.0403,124,0.866,-0.3956953642384106,-0.32656826568265684,1.21,0.8431902146051738,11106.25,0.5195851710740019,0.26651480637813213,1
anon_page_0074,cluster_02,11,297,990,10,0,9.64,12017,484,0.0403,155,0.554,0.32602739726027397,-0.29239766081871343,1.2300000000000004,0.9218266729650232,11597.0,0.46005434461593797,0.3270940570893776,1
anon_page_0075,cluster_03,4,372,1494,67,1,5.97,1117,90,0.0806,146,0.648,-0.1262135922330097,-0.28,1.0999999999999996,1.226851416133235,1198.25,0.42020084483494313,0.2546728971962617,1
anon_page_0075,cluster_03,5,379,1494,67,2,6.55,1184,90,0.076,146,0.59,0.0,-0.18181818181818182,1.3499999999999996,1.2516919021259776,1174.0,0.4915981590689695,0.21882951653944022,1
anon_page_0075,cluster_03,6,386,1494,67,0,6.91,1127,80,0.071,176,0.529,-0.1111111111111111,-0.22330097087378642,1.2599999999999998,1.223752055455269,1155.75,0.49050993873722876,0.18181818181818182,0
anon_page_0075,cluster_03,7,393,1494,67,0,7.4,1145,76,0.0664,131,0.643,-0.05,-0.15555555555555556,1.4300000000000006,1.2130921333268259,1143.25,0.5218416905537543,0.18452380952380953,0
anon_page_0075,cluster_03,8,400,1494,67,0,7.91,1174,73,0.0622,121,0.611,-0.039473684210526314,-0.18888888888888888,1.3600000000000003,1.2025942996633285,1157.5,0.5124634133282103,0.20689655172413793,1
anon_page_0075,cluster_03,9,407,1494,67,1,8.57,1298,78,0.0601,116,0.752,0.0684931506849315,-0.025,1.6600000000000001,1.2439041476290291,1186.0,0.6154419143997263,0.31596091205211724,1
anon_page_0075,cluster_03,10,414,1494,67,0,8.97,1261,70,0.0555,115,0.602,-0.10256410256410256,-0.07894736842105263,1.5700000000000003,1.1941126661236032,1219.5,0.6027592803101418,0.4074074074074074,1
anon_page_0075,cluster_03,11,421,1494,67,1,9.11,1071,53,0.0495,129,0.95,-0.24285714285714285,-0.273972602739726,1.1999999999999993,1.0791319840397242,1201.0,0.46572524088780065,0.41605839416058393,1
anon_page_0076,cluster_04,4,211,1765,11,1,3.91,9153,1319,0.1441,122,0.66,0.046825396825396826,0.06028938906752412,0.3500000000000001,1.5307101778593235,8863.0,0.12616952880945545,0.03967485968647184,0
anon_page_0076,cluster_04,5,218,1765,11,1,3.78,8336,1194,0.1432,103,0.604,-0.09476876421531463,-0.11160714285714286,-0.010000000000000231,1.4780522711792683,8838.5,0.06609652033201151,0.02345124096150088,0
anon_page_0076,cluster_04,6,225,1765,11,1,3.93,8714,1239,0.1422,75,0.636,0.03768844221105527,-0.016666666666666666,0.20000000000000018,1.5170923188511554,8718.75,0.08466847110938061,0.02274541101356744,0
anon_page_0076,cluster_04,7,232,1765,11,2,3.98,8665,1223,0.1411,111,0.611,-0.0129136400322841,-0.07278241091736164,0.06999999999999984,1.5216205688166136,8717.0,0.0738241153011671,0.023115577889447236,0
anon_page_0076,cluster_04,8,239,1765,11,0,4.19,9313,1306,0.1402,103,0.537,0.0678659035159444,0.09380234505862646,0.4100000000000006,1.5794601695055464,8757.0,0.14679918255903218,0.04252317613865377,0
anon_page_0076,cluster_04,9,246,1765,11,0,4.14,8830,1229,0.1392,177,0.485,-0.058958652373660034,-0.008071025020177562,0.20999999999999952,1.5522735969295356,8880.5,0.10793516572461452,0.06443866319791876,0
anon_page_0076,cluster_04,10,253,1765,11,1,4.07,8253,1140,0.1381,80,0.481,-0.07241659886086249,-0.0678659035159444,0.0900000000000003,1.5178458645225719,8765.25,0.07889866919029755,0.07002858309514087,0
anon_page_0076,cluster_04,11,260,1765,11,0,4.21,8630,1185,0.1373,149,0.616,0.039473684210526314,-0.09264931087289434,0.019999999999999574,1.5530629668714926,8756.5,0.05402545696243574,0.09094650205761316,0
anon_page_0077,cluster_05,4,607,2153,7,1,10.37,1551,86,0.0554,106,0.95,0.30303030303030304,0.023809523809523808,0.379999999999999,1.3483432114751326,1391.0,0.21498546462493667,-0.11764705882352941,0
anon_page_0077,cluster_05,5,614,2153,7,2,10.08,1275,66,0.0518,153,0.773,-0.23255813953488372,-0.05714285714285714,0.25,1.2306936430322606,1341.5,0.21615966321217267,-0.2743055555555556,0
anon_page_0077,cluster_05,6,621,2153,7,1,11.3,2086,127,0.0609,129,0.65,0.9242424242424242,0.9242424242424242,1.4400000000000013,1.5944566452609963,1540.0,0.5488339912942715,0.06086956521739131,0
anon_page_0077,cluster_05,7,628,2153,7,1,10.63,1537,82,0.0534,156,0.949,-0.3543307086614173,-0.046511627906976744,0.26000000000000156,1.327312783501166,1612.25,0.45113745133828154,0.19667590027700832,0
anon_page_0077,cluster_05,8,635,2153,7,1,10.43,1329,67,0.0504,110,0.728,-0.18292682926829268,0.015151515151515152,0.34999999999999964,1.2326816865365788,1556.75,0.4443534629098779,0.18128654970760233,0
anon_page_0077,cluster_05,9,642,2153,7,1,11.03,1694,91,0.0537,126,0.816,0.3582089552238806,-0.28346456692913385,-0.27000000000000135,1.3773433500883139,1661.5,0.3389966813996858,0.3923705722070845,1
anon_page_0077,cluster_05,10,649,2153,7,1,11.0,1606,84,0.0523,147,0.832,-0.07692307692307693,0.024390243902439025,0.3699999999999992,1.3383330918480696,1541.5,0.2528215774019297,0.345679012345679,1
anon_page_0077,cluster_05,11,656,2153,7,0,10.35,1075,48,0.0447,88,0.683,-0.42857142857142855,-0.2835820895522388,-0.08000000000000007,1.0861393940112116,1426.0,0.3139566052816854,0.11724137931034483,0
anon_page_0078,cluster_06,4,62,1760,18,2,2.74,779,52,0.0668,109,0.435,-0.07142857142857142,-0.1875,0.38000000000000034,0.5244972145830974,798.25,0.1432654878189441,0.16883116883116883,0
anon_page_0078,cluster_06,5,69,1760,18,3,3.13,880,53,0.0602,196,0.576,0.019230769230769232,-0.1016949152542373,0.6399999999999997,0.5292829735640971,814.75,0.2379469478686372,0.18636363636363637,0
anon_page_0078,cluster_06,6,76,1760,18,3,3.22,853,49,0.0574,125,0.573,-0.07547169811320754,-0.125,0.5900000000000003,0.5169733176805283,827.25,0.25009998000799605,0.20476190476190476,1
anon_page_0078,cluster_06,7,83,1760,18,2,3.39,862,47,0.0545,109,0.653,-0.04081632653061224,-0.09615384615384616,0.6499999999999999,0.5127964276282568,843.5,0.23843238035132724,0.22388059701492538,1
anon_page_0078,cluster_06,8,90,1760,18,1,3.46,826,43,0.0521,103,0.523,-0.0851063829787234,-0.18867924528301888,0.33000000000000007,0.49880540701560155,855.25,0.13133925536563698,0.234375,1
anon_page_0078,cluster_06,9,97,1760,18,1,3.6,821,40,0.0487,124,0.725,-0.06976744186046512,-0.1836734693877551,0.3799999999999999,0.4822417783207157,840.5,0.13681648292512122,0.22346368715083798,1
anon_page_0078,cluster_06,10,104,1760,18,0,3.72,807,37,0.0458,124,0.453,-0.075,-0.2127659574468085,0.33000000000000007,0.4663432791593628,829.0,0.12735285626950033,0.2155688622754491,1
anon_page_0078,cluster_06,11,111,1760,18,0,3.91,821,36,0.0438,149,0.662,-0.02702702702702703,-0.16279069767441862,0.4500000000000002,0.4652679097171295,818.75,0.16513252253871744,0.20512820512820512,1
anon_page_0079,cluster_07,4,651,1701,2,1,2.97,1400,113,0.0807,163,0.535,0.03669724770642202,-0.08130081300813008,0.6100000000000003,0.678570947817912,1336.5,0.21621748310439665,0.15203426124197003,0
anon_page_0079,cluster_07,5,658,1701,2,1,2.96,1288,101,0.0784,117,0.499,-0.10619469026548672,-0.1721311475409836,0.31999999999999984,0.6573440895463853,1335.5,0.16507574019219182,0.13258426966292136,0
anon_page_0079,cluster_07,6,665,1701,2,1,3.22,1360,101,0.0743,90,0.575,0.0,-0.07339449541284404,0.5900000000000003,0.6691832317711369,1329.75,0.209582919151347,0.125,0
anon_page_0079,cluster_07,7,672,1701,2,2,3.5,1450,103,0.071,78,0.57,0.019801980198019802,-0.08849557522123894,0.5299999999999998,0.6864279071302531,1374.5,0.22094965489902896,0.1674641148325359,0
anon_page_0079,cluster_07,8,679,1701,2,1,3.48,1327,91,0.0686,130,0.49,-0.11650485436893204,-0.09900990099009901,0.52,0.6600019494816607,1356.25,0.2202271554554524,0.15404040404040403,0
anon_page_0079,cluster_07,9,686,1701,2,1,3.73,1394,91,0.0653,145,0.679,0.0,-0.09900990099009901,0.5099999999999998,0.6664144932667411,1382.75,0.18060661671157005,0.16062176165803108,0
anon_page_0079,cluster_07,10,693,1701,2,3,3.85,1369,86,0.0628,114,0.668,-0.054945054945054944,-0.1650485436893204,0.3500000000000001,0.6583851232855856,1385.0,0.1560448653432724,0.1752021563342318,0
anon_page_0079,cluster_07,11,700,1701,2,1,3.95,1333,80,0.06,150,0.547,-0.06976744186046512,-0.12087912087912088,0.4700000000000002,0.642891267854926,1355.75,0.17555269864060769,0.15229885057471265,0
anon_page_0080,cluster_08,4,174,1440,8,1,2.46,8827,1398,0.1584,103,0.522,-0.023743016759776536,-0.045081967213114756,0.16000000000000014,1.1348246574566982,8965.25,0.06041522986797295,0.03815469996531391,0
anon_page_0080,cluster_08,5,181,1440,8,1,2.63,9325,1447,0.1552,133,0.464,0.035050071530758224,-0.016983695652173912,0.21999999999999975,1.1768818046224911,9063.0,0.08699856320652648,0.04713863280570534,0
anon_page_0080,cluster_08,6,188,1440,8,2,2.45,8181,1281,0.1566,84,0.502,-0.11472011057360056,-0.10544692737430168,0.020000000000000018,1.1180511553058388,8824.25,0.08011710179481023,0.009175962576466355,0
anon_page_0080,cluster_08,7,195,1440,8,0,2.68,8978,1371,0.1527,98,0.522,0.0702576112412178,-0.019313304721030045,0.2200000000000002,1.1766095181024498,8827.75,0.10161200716450787,0.01637256685464799,0
anon_page_0080,cluster_08,8,202,1440,8,0,2.89,9662,1447,0.1498,118,0.657,0.055433989788475566,0.0,0.26000000000000023,1.230704319809445,9036.5,0.15674421839417235,0.03155427335016228,0
anon_page_0080,cluster_08,9,209,1440,8,1,2.86,9260,1379,0.1489,115,0.706,-0.046993780234968904,0.07650273224043716,0.4099999999999997,1.2125078840780328,9020.25,0.17535677916750175,0.017889740781307048,0
anon_page_0080,cluster_08,10,216,1440,8,0,2.83,8836,1310,0.1483,129,0.662,-0.05003625815808557,-0.04449307075127644,0.1499999999999999,1.1968462585980482,9184.0,0.08077747210701751,0.03195932449609588,0
anon_page_0080,cluster_08,11,223,1440,8,3,2.85,8646,1271,0.147,195,0.764,-0.029770992366412213,-0.1216309606081548,-0.040000000000000036,1.1934774316824766,9101.0,0.021650635094610977,-0.004068799704087294,0
anon_page_0081,cluster_09,4,64,1082,33,0,8.82,4347,309,0.0711,175,0.665,0.45754716981132076,0.236,-0.5399999999999991,1.5079836866695904,3723.0,0.3040970239906992,-0.26605504587155965,0
anon_page_0081,cluster_09,5,71,1082,33,0,8.36,3925,281,0.0716,127,0.906,-0.09061488673139159,0.3380952380952381,-0.4400000000000013,1.4509989675274846,3717.0,0.19358460682605988,-0.24604743083003952,0
anon_page_0081,cluster_09,6,78,1082,33,1,8.21,4102,306,0.0746,195,0.475,0.08896797153024912,0.44339622641509435,-0.3099999999999987,1.4887070886068159,3909.0,0.22609455986378788,-0.14891696750902528,0
anon_page_0081,cluster_09,7,85,1082,33,2,8.06,4291,332,0.0774,171,0.744,0.08496732026143791,0.0744336569579288,-0.7599999999999998,1.5205632554004833,4166.25,0.2846379279013953,-0.07003257328990228,0
anon_page_0081,cluster_09,8,92,1082,33,2,7.72,4095,323,0.0789,176,0.636,-0.02710843373493976,0.1494661921708185,-0.6399999999999997,1.4942747358766602,4103.25,0.23721034968989024,-0.09339774557165861,0
anon_page_0081,cluster_09,9,99,1082,33,0,7.3,3747,300,0.0801,129,0.423,-0.07120743034055728,-0.0196078431372549,-0.910000000000001,1.4465574704640547,4058.75,0.350026784689401,-0.10467882632831087,0
anon_page_0081,cluster_09,10,106,1082,33,0,7.1,3843,318,0.0827,176,0.686,0.06,-0.04216867469879518,-0.9600000000000009,1.458659252810956,3994.0,0.3721222917267927,-0.1272584446190102,0
anon_page_0081,cluster_09,11,113,1082,33,1,7.09,4308,373,0.0866,143,0.698,0.17295597484276728,0.15479876160990713,-0.6299999999999999,1.5256184676074018,3998.25,0.2551837573200928,-0.1415525114155251,0
anon_page_0082,cluster_10,4,730,1720,1,0,8.48,971,46,0.0474,157,0.682,-0.640625,-0.041666666666666664,0.3000000000000007,0.9722849455528578,1533.5,0.831910451911743,0.24225352112676057,1
anon_page_0082,cluster_10,5,737,1720,1,2,9.13,1357,70,0.0516,160,0.567,0.5217391304347826,-0.47368421052631576,-0.8300000000000001,1.1270121752603572,1633.5,0.631006141016076,0.29708222811671087,1
anon_page_0082,cluster_10,6,744,1720,1,1,9.28,1394,71,0.0509,136,0.611,0.014285714285714285,-0.4453125,-0.7200000000000006,1.1272294000998515,1451.75,0.5402950582783446,0.2507936507936508,1
anon_page_0082,cluster_10,7,751,1720,1,2,9.03,1160,55,0.0474,196,0.785,-0.22535211267605634,0.1956521739130435,0.5499999999999989,1.0256322650375171,1220.5,0.30207614933986404,0.09917355371900827,0
anon_page_0082,cluster_10,8,758,1720,1,2,9.55,1455,73,0.0502,105,0.748,0.32727272727272727,0.04285714285714286,0.41999999999999993,1.1391615773511239,1341.5,0.19600701518058,0.040892193308550186,0
anon_page_0082,cluster_10,9,765,1720,1,0,9.52,1373,66,0.0481,120,0.667,-0.0958904109589041,-0.07042253521126761,0.2400000000000002,1.0885922240712482,1345.5,0.20982135258357326,0.09056603773584905,0
anon_page_0082,cluster_10,10,772,1720,1,1,9.05,984,42,0.0427,140,0.644,-0.36363636363636365,-0.23636363636363636,0.02000000000000135,0.9256736739684589,1243.0,0.24782806540018837,-0.1906779661016949,0
anon_page_0082,cluster_10,11,779,1720,1,1,9.03,905,37,0.0409,159,0.712,-0.11904761904761904,-0.4931506849315068,-0.5200000000000014,0.8849864902960854,1179.25,0.24782806540018837,-0.5091743119266054,0
anon_page_0083,cluster_11,4,677,1293,11,2,3.92,10252,826,0.0806,165,0.641,-0.06877113866967305,-0.17234468937875752,0.27,0.8580388340296558,10757.75,0.10449282272003178,0.12946673996701485,0
anon_page_0083,cluster_11,5,684,1293,11,3,4.1,10427,815,0.0782,146,0.649,-0.013317191283292978,-0.12081984897518878,0.37999999999999945,0.8648718792875022,10541.0,0.13811227316933114,0.1305354558610709,0
anon_page_0083,cluster_11,6,691,1293,11,0,4.28,10558,801,0.0759,143,0.631,-0.01717791411042945,-0.09695603156708005,0.4400000000000004,0.8706582605546259,10477.25,0.1699264546796644,0.11625112646440372,0
anon_page_0083,cluster_11,7,698,1293,11,1,4.41,10406,765,0.0735,174,0.689,-0.0449438202247191,-0.07384987893462469,0.4900000000000002,0.8648462077229968,10410.75,0.18498310733685944,0.10508263174306205,0
anon_page_0083,cluster_11,8,705,1293,11,0,4.67,10982,786,0.0716,116,0.702,0.027450980392156862,-0.03558282208588957,0.5700000000000003,0.8845270445505612,10593.25,0.20766559657295194,0.1313545942532365,0
anon_page_0083,cluster_11,9,712,1293,11,1,4.54,9485,652,0.0687,179,0.757,-0.17048346055979643,-0.18601747815230962,0.2599999999999998,0.8285771592566461,10357.75,0.14534441853748623,0.0689081225033289,0
anon_page_0083,cluster_11,10,719,1293,11,1,4.96,10941,739,0.0675,159,0.774,0.1334355828220859,-0.03398692810457516,0.5499999999999998,0.8776916024107778,10453.5,0.20377683872314828,0.08463630183548607,0
anon_page_0083,cluster_11,11,726,1293,11,2,5.05,10604,693,0.0654,79,0.639,-0.06224627875507442,-0.1183206106870229,0.3799999999999999,0.8634837421720587,10503.0,0.20766559657295183,0.09372822299651568,0
anon_page_0084,cluster_12,4,172,2312,11,0,10.58,6834,449,0.0657,92,0.748,0.25770308123249297,0.226775956284153,-0.5500000000000007,1.6265107290291174,6328.25,0.25387004549572234,-0.10025706940874037,0
anon_page_0084,cluster_12,5,179,2312,11,1,10.16,6316,418,0.0662,154,0.629,-0.06904231625835189,0.08854166666666667,-0.75,1.5834209490895774,6339.5,0.26668098919870536,-0.11753731343283583,0
anon_page_0084,cluster_12,6,186,2312,11,3,9.89,6237,424,0.068,125,0.688,0.014354066985645933,0.1876750700280112,-0.6099999999999994,1.5896609496972818,6309.25,0.27607743478958924,-0.11347087378640777,0
anon_page_0084,cluster_12,7,193,2312,11,0,9.61,6132,427,0.0696,131,0.784,0.007075471698113208,-0.04899777282850779,-0.9700000000000006,1.5878258367491704,6379.75,0.3577009924503986,-0.12689173457508732,0
anon_page_0084,cluster_12,8,200,2312,11,1,9.38,6161,443,0.0719,88,0.683,0.03747072599531616,0.05980861244019139,-0.7799999999999994,1.6068674309909285,6211.5,0.2931723042853809,-0.1746495327102804,0
anon_page_0084,cluster_12,9,207,2312,11,1,9.31,6687,503,0.0752,191,0.746,0.13544018058690746,0.18632075471698112,-0.5800000000000001,1.669951332678301,6304.25,0.22675702855699967,-0.1424596549805231,0
anon_page_0084,cluster_12,10,214,2312,11,3,8.87,6098,462,0.0758,123,0.716,-0.08151093439363817,0.08196721311475409,-0.7400000000000002,1.6154109699591028,6269.5,0.26799020504488613,-0.14822888283378746,0
anon_page_0084,cluster_12,11,221,2312,11,0,8.81,6660,528,0.0793,166,0.746,0.14285714285714285,0.19187358916478556,-0.5700000000000003,1.6802792132023325,6401.5,0.25459526704163254,-0.04442148760330578,0
anon_page_0085,cluster_13,4,87,1542,13,1,5.47,7091,538,0.0759,99,0.62,-0.09731543624161074,-0.23142857142857143,1.2999999999999998,1.0725307403220163,7267.75,0.48757050772170374,0.23515151515151514,1
anon_page_0085,cluster_13,5,94,1542,13,0,6.1,7748,555,0.0716,156,0.619,0.031598513011152414,-0.13416536661466458,1.5,1.1099978238344035,7356.25,0.5514242921743655,0.21630901287553647,1
anon_page_0085,cluster_13,6,101,1542,13,0,6.25,6611,429,0.0649,140,0.658,-0.22702702702702704,-0.2802013422818792,1.1900000000000004,1.0271206408606472,7185.75,0.4804685213414091,0.1954674220963173,0
anon_page_0085,cluster_13,7,108,1542,13,0,6.63,6308,376,0.0596,100,0.522,-0.12354312354312354,-0.30111524163568776,1.1600000000000001,0.9917712262268432,6939.5,0.41823288966794575,0.12486828240252898,0
anon_page_0085,cluster_13,8,115,1542,13,3,7.79,8891,533,0.0599,70,0.706,0.4175531914893617,-0.03963963963963964,1.6900000000000004,1.1431741796699477,7389.5,0.6624339589725153,0.24933967247754887,1
anon_page_0085,cluster_13,9,122,1542,13,0,8.22,8781,488,0.0556,98,0.678,-0.08442776735459662,0.13752913752913754,1.9700000000000006,1.1106943988842788,7647.75,0.8083741398634672,0.3548740416210296,1
anon_page_0085,cluster_13,10,129,1542,13,2,8.07,6531,307,0.047,73,0.722,-0.3709016393442623,-0.18351063829787234,1.4400000000000004,0.9243130989996025,7627.75,0.6241544280064032,0.4107981220657277,1
anon_page_0085,cluster_13,11,136,1542,13,3,8.77,7444,333,0.0447,44,0.67,0.08469055374592833,-0.37523452157598497,0.9799999999999995,0.9434870048519979,7911.75,0.35695763053897567,0.4708007224563516,1
anon_page_0086,cluster_14,4,637,1660,12,0,8.04,243,12,0.0494,146,0.694,1.4,-0.6470588235294118,-1.5100000000000016,0.9684413749682886,310.0,0.8696083888739806,0.23943661971830985,0
anon_page_0086,cluster_14,5,644,1660,12,0,8.0,221,10,0.0452,193,0.81,-0.16666666666666666,-0.5,-0.6199999999999992,0.8823556460898969,236.0,0.5204565303654087,-0.06382978723404255,0
anon_page_0086,cluster_14,6,651,1660,12,0,8.17,234,11,0.047,177,0.71,0.1,1.2,1.0099999999999998,0.9340397335304236,204.5,0.39902224248780904,-0.2631578947368421,0
anon_page_0086,cluster_14,7,658,1660,12,0,8.62,289,14,0.0484,145,0.69,0.2727272727272727,0.16666666666666666,0.5800000000000001,1.00671208680209,246.75,0.24631027181179413,0.10638297872340426,0
anon_page_0086,cluster_14,8,665,1660,12,0,9.16,358,19,0.0531,123,0.732,0.35714285714285715,0.9,1.1600000000000001,1.1630125976124683,275.5,0.4495205779494416,0.18518518518518517,0
anon_page_0086,cluster_14,9,672,1660,12,1,7.96,159,6,0.0377,155,0.834,-0.6842105263157895,-0.45454545454545453,-0.20999999999999996,0.7328181262504269,260.0,0.4605635135353212,-0.06,0
anon_page_0086,cluster_14,10,679,1660,12,3,8.45,221,9,0.0407,98,0.735,0.5,-0.35714285714285715,-0.16999999999999993,0.8323411326049991,256.75,0.4286825748732972,-0.375,0
anon_page_0086,cluster_14,11,686,1660,12,0,8.35,190,8,0.0421,132,0.485,-0.1111111111111111,-0.5789473684210527,-0.8100000000000005,0.8523036440329484,232.0,0.4331858723458097,-0.6666666666666666,0
anon_page_0087,cluster_15,4,138,1299,5,3,3.63,2319,327,0.141,188,0.455,0.13541666666666666,-0.02967359050445104,0.17999999999999972,1.4061073850570747,2289.5,0.1428941916244324,0.04583651642475172,0
anon_page_0087,cluster_15,5,145,1299,5,1,3.58,2201,309,0.1404,159,0.518,-0.05504587155963303,-0.13445378151260504,-0.06999999999999984,1.3837142889805478,2256.5,0.14089002803605374,0.02498048399687744,0
anon_page_0087,cluster_15,6,152,1299,5,1,3.69,2258,314,0.1391,92,0.464,0.016181229773462782,0.09027777777777778,0.3900000000000001,1.4066248530495318,2197.75,0.1494991638772606,0.004846526655896607,0
anon_page_0087,cluster_15,7,159,1299,5,1,3.82,2335,322,0.1379,168,0.707,0.025477707006369428,-0.01529051987767584,0.18999999999999995,1.4361403022481307,2278.25,0.08972179222463174,0.02437106918238994,0
anon_page_0087,cluster_15,8,166,1299,5,0,3.78,2221,304,0.1369,169,0.609,-0.055900621118012424,-0.016181229773462782,0.19999999999999973,1.4130262285226385,2253.75,0.09229707470987356,0.0016012810248198558,0
anon_page_0087,cluster_15,9,173,1299,5,1,3.89,2272,309,0.136,77,0.356,0.01644736842105263,-0.01592356687898089,0.20000000000000018,1.4383839048693459,2271.5,0.07228416147400485,-0.0008006405124099279,0
